,reward
363,8.5
364,0.8
365,-0.1
366,-0.1
367,6.6
368,8.0
369,8.0
370,8.1
371,9.0
372,-1.0
373,7.0
374,1.0
375,10.5
376,1.7
377,6.4
378,9.5
379,7.4
380,1.7
381,9.5
382,8.0
383,10.1
384,8.0
385,8.0
386,3.0
387,6.7
388,8.5
389,6.2
390,6.5
391,11.0
392,6.7
393,12.0
394,7.5
395,7.5
396,8.0
397,8.0
398,4.8
399,8.0
400,7.9
401,7.0
402,8.0
403,8.0
404,10.5
405,8.0
406,8.0
407,8.0
408,8.0
409,6.5
410,8.0
411,7.5
412,7.5
413,8.0
414,2.2
415,6.1
416,8.0
417,8.0
418,7.5
419,8.0
420,3.8
421,8.0
422,8.0
423,8.0
424,8.0
425,7.5
426,7.8
427,8.0
428,8.0
429,8.0
430,7.1
431,8.0
432,7.1
433,8.0
434,8.0
435,3.5
436,7.5
437,10.5
438,8.9
439,12.1
440,6.0
441,7.5
442,8.5
443,5.5
444,8.5
445,3.6
446,6.4
447,4.1
448,8.0
449,7.5
450,4.8
451,8.0
452,3.1
453,-1.0
454,8.0
455,8.0
456,8.0
457,4.5
458,8.0
459,8.0
460,1.8
461,8.1
462,8.0
463,8.0
464,11.5
465,8.0
466,7.0
467,10.2
468,8.0
469,8.0
470,8.0
471,8.0
472,8.0
473,7.8
474,8.5
475,8.0
476,7.5
477,9.5
478,7.0
479,7.4
480,-1.0
481,6.3
482,11.8
483,8.0
484,-0.8
485,7.0
486,7.5
487,9.0
488,8.5
489,7.2
490,8.0
491,8.0
492,8.0
493,8.0
494,7.5
495,8.0
496,8.0
497,8.0
498,7.5
499,6.4
500,5.2
501,7.5
502,8.0
503,8.0
504,8.0
505,7.5
506,8.0
507,8.0
508,8.5
509,6.1
510,6.3
511,8.0
512,7.5
513,5.0
514,6.8
515,8.0
516,8.0
517,8.0
518,10.5
519,8.0
520,5.4
521,7.5
522,8.0
523,8.0
524,7.5
525,7.0
526,3.1
527,5.4
528,6.6
529,9.5
530,7.2
531,5.5
532,5.2
533,-0.1
534,8.5
535,7.5
536,0.5
537,8.0
538,5.5
539,8.0
540,2.6
541,7.5
542,13.0
543,7.5
544,8.0
545,7.0
546,5.9
547,8.0
548,8.0
549,6.5
550,8.0
551,7.5
552,8.0
553,6.6
554,5.7
555,5.6
556,8.0
557,7.5
558,8.0
559,8.0
560,8.0
561,5.5
562,6.4
563,7.8
564,8.0
565,8.0
566,6.9
567,8.0
568,8.5
569,5.9
570,8.0
571,5.3
572,10.8
573,2.7
574,8.0
575,8.0
576,6.4
577,9.0
578,8.0
579,1.2
580,8.0
581,7.5
582,8.0
583,12.5
584,7.5
585,8.0
586,2.6
587,8.0
588,11.0
589,8.5
590,8.0
591,7.4
592,3.5
593,2.4
594,7.4
595,8.0
596,8.0
597,0.0
598,8.0
599,1.0
600,8.3
601,8.0
602,9.0
603,6.6
604,7.0
605,5.0
606,9.5
607,0.1
608,6.4
609,8.0
610,5.9
611,10.5
612,8.5
613,6.5
614,6.3
615,6.3
616,8.0
617,11.0
618,7.5
619,7.5
620,-1.0
621,11.0
622,8.0
623,7.5
624,5.8
625,11.0
626,8.0
627,8.0
628,2.5
629,8.0
630,2.9
631,9.0
632,7.0
633,7.8
634,5.7
635,6.2
636,11.0
637,7.3
638,8.0
639,8.0
640,8.0
641,8.0
642,8.0
643,10.5
644,7.0
645,7.0
646,9.0
647,6.6
648,6.9
649,8.0
650,8.0
651,8.0
652,11.0
653,8.0
654,8.0
655,8.0
656,9.6
657,8.0
658,8.0
659,8.0
660,6.8
661,7.3
662,7.6
663,5.9
664,6.1
665,8.0
666,7.5
667,11.5
668,8.0
669,5.2
670,8.0
671,8.0
672,8.0
673,8.0
674,6.1
675,8.0
676,2.4
677,7.8
678,8.0
679,7.8
680,7.5
681,9.0
682,8.0
683,8.0
684,8.0
685,2.1
686,7.5
687,8.0
688,12.0
689,7.5
690,9.0
691,-1.0
692,9.5
693,1.7
694,10.5
695,7.0
696,8.0
697,7.5
698,7.5
699,8.0
700,9.3
701,5.6
702,6.3
703,5.2
704,8.0
705,8.0
706,8.5
707,7.5
708,6.3
709,8.0
710,8.0
711,7.5
712,8.0
713,6.6
714,2.6
715,8.0
716,12.0
717,11.5
718,11.5
719,8.0
720,8.0
721,8.0
722,2.6
723,11.0
724,2.0
725,8.0
726,3.1
727,8.0
728,7.2
729,6.5
730,2.6
731,7.0
732,9.4
733,6.5
734,8.0
735,7.5
736,8.0
737,7.5
738,6.2
739,8.0
740,8.0
741,8.0
742,3.6
743,7.2
744,8.0
745,8.5
746,8.0
747,12.0
748,8.0
749,1.0
750,2.0
751,8.0
752,5.8
753,7.5
754,8.0
755,9.0
756,8.0
757,10.0
758,11.0
759,7.4
760,3.5
761,6.7
762,8.5
763,4.4
764,8.0
765,8.0
766,-0.4
767,8.0
768,7.2
769,5.9
770,7.5
771,6.0
772,8.0
773,5.7
774,8.0
775,8.0
776,11.5
777,8.0
778,8.0
779,9.0
780,8.0
781,8.0
782,6.9
783,8.0
784,10.5
785,8.0
786,8.3
787,8.0
788,5.8
789,4.9
790,12.0
791,7.5
792,7.0
793,7.5
794,6.0
795,3.2
796,7.5
797,7.5
798,8.0
799,8.0
800,7.5
801,6.0
802,8.4
803,8.0
804,11.0
805,7.5
806,3.1
807,6.8
808,8.0
809,8.0
810,7.5
811,11.5
812,6.6
813,4.0
814,3.0
815,3.0
816,3.5
817,3.5
818,3.4
819,5.6
820,5.0
821,8.0
822,6.7
823,6.5
824,3.8
825,5.6
826,8.0
827,8.0
828,8.0
829,8.0
830,6.7
831,7.5
832,8.0
833,8.0
834,7.0
835,8.0
836,8.0
837,8.0
838,7.3
839,8.0
840,8.0
841,5.5
842,11.0
843,8.5
844,7.5
845,1.7
846,11.5
847,6.3
848,8.0
849,8.0
850,8.0
851,-0.1
852,8.0
853,2.4
854,7.5
855,8.0
856,6.2
857,3.6
858,5.9
859,5.2
860,8.0
861,4.5
862,7.1
863,9.5
864,10.0
865,4.4
866,7.5
867,7.5
868,8.0
869,4.0
870,8.0
871,8.0
872,8.0
873,7.3
874,8.0
875,2.6
876,6.1
877,8.0
878,7.5
879,9.5
880,8.0
881,6.8
882,8.5
883,8.0
884,8.0
885,5.9
886,6.2
887,8.0
888,7.5
889,6.2
890,8.0
891,6.3
892,5.2
893,6.1
894,7.1
895,5.7
896,8.0
897,7.1
898,8.0
899,9.5
900,8.0
901,7.1
902,8.0
903,8.0
904,6.7
905,6.4
906,8.0
907,3.5
908,7.5
909,6.9
910,-0.1
911,5.7
912,8.0
913,8.0
914,8.0
915,10.0
916,8.0
917,8.0
918,10.0
919,8.0
920,8.0
921,12.0
922,2.4
923,7.5
924,7.5
925,8.0
926,8.0
927,6.8
928,8.0
929,3.7
930,6.1
931,8.0
932,8.0
933,6.9
934,8.0
935,6.2
936,11.5
937,7.4
938,8.0
939,10.0
940,2.3
941,8.0
942,8.0
943,8.0
944,11.0
945,7.5
946,7.5
947,6.6
948,8.0
949,9.0
950,11.5
951,8.0
952,8.0
953,7.5
954,6.0
955,10.0
956,8.0
957,4.7
958,8.0
959,4.7
960,8.0
961,8.5
962,8.0
963,8.0
964,1.7
965,11.5
966,5.8
967,8.0
968,2.6
969,6.1
970,10.5
971,8.0
972,6.4
973,8.3
974,8.0
975,11.5
976,7.5
977,8.0
978,2.2
979,1.7
980,8.0
981,7.5
982,6.5
983,8.0
984,8.0
985,7.1
986,8.0
987,0.8
988,6.5
989,7.5
990,8.0
991,-0.1
992,11.0
993,8.0
994,5.0
995,8.0
996,10.5
997,2.4
998,8.0
999,2.6
1000,8.0
1001,8.0
1002,8.0
1003,5.9
1004,3.9
1005,8.0
1006,7.5
1007,7.2
1008,7.8
1009,3.1
1010,8.0
1011,8.0
1012,8.0
1013,1.5
1014,8.0
1015,9.5
1016,8.0
1017,8.0
1018,7.1
1019,5.7
1020,9.0
1021,5.5
1022,7.5
1023,8.0
1024,6.0
1025,8.0
1026,8.0
1027,1.2
1028,6.3
1029,4.5
1030,8.0
1031,7.3
1032,6.2
1033,6.2
1034,11.5
1035,7.5
1036,5.7
1037,9.0
1038,8.0
1039,8.0
1040,8.0
1041,8.0
1042,8.0
1043,6.2
1044,8.0
1045,7.3
1046,7.6
1047,7.5
1048,8.0
1049,8.0
1050,3.5
1051,1.0
1052,6.2
1053,8.0
1054,8.0
1055,6.4
1056,5.6
1057,8.0
1058,11.0
1059,8.0
1060,8.0
1061,7.5
1062,8.0
1063,8.0
1064,8.0
1065,7.5
1066,7.6
1067,8.0
1068,8.0
1069,7.5
1070,8.0
1071,8.0
1072,8.0
1073,7.5
1074,8.0
1075,-0.1
1076,8.0
1077,8.0
1078,8.0
1079,7.5
1080,8.0
1081,8.0
1082,8.5
1083,7.5
1084,8.0
1085,6.9
1086,8.0
1087,9.0
1088,8.0
1089,10.5
1090,7.5
1091,8.0
1092,8.0
1093,12.0
1094,8.0
1095,8.5
1096,7.5
1097,8.0
1098,8.0
1099,6.3
1100,5.8
1101,9.5
1102,7.3
1103,8.0
1104,7.1
1105,11.0
1106,8.0
1107,9.0
1108,7.5
1109,9.5
1110,8.5
1111,7.5
1112,6.9
1113,9.0
1114,7.3
1115,8.0
1116,7.4
1117,-1.0
1118,2.0
1119,7.6
1120,7.5
1121,6.4
1122,12.0
1123,5.3
1124,7.2
1125,8.0
1126,7.5
1127,7.5
1128,-1.0
1129,7.5
1130,8.0
1131,8.0
1132,2.5
1133,5.5
1134,2.6
1135,8.0
1136,6.2
1137,8.0
1138,1.7
1139,2.8
1140,8.0
1141,10.5
1142,8.0
1143,3.5
1144,9.1
1145,7.1
1146,7.5
1147,2.2
1148,7.1
1149,5.7
1150,8.0
1151,8.0
1152,8.0
1153,8.0
1154,8.0
1155,8.0
1156,10.2
1157,10.5
1158,9.0
1159,6.5
1160,8.6
1161,11.0
1162,8.0
1163,7.8
1164,8.0
1165,8.0
1166,8.5
1167,5.7
1168,8.0
1169,9.0
1170,7.5
1171,7.5
1172,7.5
1173,8.0
1174,8.0
1175,8.0
1176,7.6
1177,5.4
1178,7.5
1179,8.0
1180,8.0
1181,8.0
1182,6.2
1183,8.0
1184,8.0
1185,7.1
1186,7.3
1187,8.0
1188,11.5
1189,2.7
1190,8.0
1191,8.0
1192,6.6
1193,8.0
1194,7.5
1195,7.5
1196,8.0
1197,8.0
1198,9.0
1199,10.0
1200,12.0
1201,10.0
1202,8.4
1203,8.0
1204,9.0
1205,8.0
1206,8.0
1207,8.0
1208,5.7
1209,8.0
1210,8.0
1211,6.9
1212,6.2
1213,8.0
1214,8.0
1215,-0.1
1216,11.0
1217,6.8
1218,5.6
1219,8.0
1220,8.0
1221,5.6
1222,10.0
1223,8.0
1224,8.5
1225,3.6
1226,10.8
1227,4.4
1228,9.5
1229,8.0
1230,8.0
1231,7.5
1232,3.8
1233,5.2
1234,8.0
1235,9.0
1236,8.0
1237,6.2
1238,8.0
1239,8.0
1240,7.5
1241,8.5
1242,4.5
1243,8.0
1244,7.5
1245,8.5
1246,8.5
1247,-1.0
1248,8.0
1249,7.3
1250,8.0
1251,8.0
1252,5.8
1253,8.0
1254,7.5
1255,11.0
1256,5.9
1257,8.0
1258,8.0
1259,8.0
1260,8.0
1261,8.0
1262,8.0
1263,8.0
1264,7.5
1265,8.0
1266,6.7
1267,8.0
1268,7.0
1269,9.5
1270,8.0
1271,11.0
1272,8.5
1273,8.0
1274,8.0
1275,3.9
1276,10.5
1277,2.0
1278,7.3
1279,8.0
1280,10.0
1281,6.7
1282,6.5
1283,5.5
1284,7.5
1285,9.1
1286,8.5
1287,1.5
1288,7.5
1289,7.5
1290,-1.0
1291,5.4
1292,7.0
1293,6.8
1294,9.0
1295,11.0
1296,7.5
1297,8.0
1298,6.0
1299,8.0
1300,8.5
1301,7.5
1302,8.0
1303,7.1
1304,5.3
1305,7.4
1306,5.0
1307,8.0
1308,6.3
1309,8.0
1310,6.8
1311,8.0
1312,8.0
1313,8.0
1314,2.6
1315,8.0
1316,3.1
1317,6.5
1318,-0.1
1319,8.0
1320,3.4
1321,8.0
1322,8.0
1323,5.7
1324,4.5
1325,6.8
1326,9.0
1327,8.5
1328,8.0
1329,3.0
1330,6.7
1331,3.8
1332,8.0
1333,6.0
1334,3.1
1335,6.9
1336,6.9
1337,8.0
1338,7.0
1339,8.0
1340,6.0
1341,9.5
1342,7.3
1343,8.0
1344,8.0
1345,8.0
1346,9.0
1347,7.5
1348,7.5
1349,7.5
1350,8.0
1351,7.5
1352,3.9
1353,9.0
1354,8.0
1355,0.8
1356,9.0
1357,12.0
1358,7.5
1359,8.0
1360,7.1
1361,6.3
1362,5.9
1363,7.0
1364,8.0
1365,8.0
1366,7.5
1367,6.5
1368,7.0
1369,5.9
1370,3.2
1371,5.0
1372,8.1
1373,12.0
1374,0.8
1375,11.0
1376,8.0
1377,8.0
1378,3.5
1379,8.0
1380,8.0
1381,7.1
1382,8.0
1383,9.0
1384,11.0
1385,7.5
1386,6.8
1387,8.0
1388,8.0
1389,7.5
1390,6.5
1391,8.0
1392,8.0
1393,11.0
1394,5.7
1395,5.0
1396,8.0
1397,8.0
1398,8.0
1399,5.9
1400,8.0
1401,8.0
1402,8.0
1403,9.8
1404,7.8
1405,1.8
1406,9.0
1407,6.5
1408,8.4
1409,8.0
1410,4.4
1411,8.0
1412,8.0
1413,7.5
1414,9.0
1415,7.5
1416,8.0
1417,6.2
1418,7.5
1419,8.0
1420,8.0
1421,5.0
1422,4.0
1423,8.0
1424,12.0
1425,6.4
1426,7.5
1427,8.0
1428,8.0
1429,9.0
1430,12.0
1431,8.0
1432,7.5
1433,7.5
1434,8.0
1435,9.0
1436,8.0
1437,9.0
1438,7.1
1439,8.0
1440,8.0
1441,5.5
1442,7.5
1443,8.0
1444,8.0
1445,10.0
1446,8.1
1447,8.0
1448,6.8
1449,6.5
1450,8.5
1451,7.5
1452,8.0
1453,8.0
1454,8.0
1455,8.0
1456,8.0
1457,11.5
1458,6.0
1459,8.0
1460,7.5
1461,8.0
1462,2.9
1463,2.2
1464,6.7
1465,3.9
1466,9.7
1467,8.0
1468,1.7
1469,7.4
1470,6.6
1471,8.0
1472,9.0
1473,8.0
1474,6.9
1475,9.5
1476,8.0
1477,8.0
1478,8.0
1479,5.3
1480,8.0
1481,7.5
1482,8.0
1483,7.5
1484,2.9
1485,4.2
1486,8.0
1487,7.5
1488,8.5
1489,8.0
1490,11.0
1491,9.0
1492,8.0
1493,10.5
1494,8.0
1495,8.0
1496,6.4
1497,8.0
1498,2.4
1499,8.0
1500,7.5
1501,6.7
1502,0.2
1503,8.5
1504,9.0
1505,8.0
1506,8.0
1507,6.9
1508,8.0
1509,8.0
1510,8.0
1511,11.3
1512,-1.0
1513,6.9
1514,6.8
1515,6.4
1516,9.0
1517,8.0
1518,8.0
1519,8.0
1520,7.1
1521,8.0
1522,10.0
1523,7.5
1524,8.0
1525,8.0
1526,6.2
1527,2.4
1528,6.5
1529,8.0
1530,6.5
1531,8.0
1532,6.7
1533,6.1
1534,7.4
1535,8.0
1536,7.0
1537,8.0
1538,8.0
1539,8.0
1540,8.0
1541,8.0
1542,7.0
1543,6.0
1544,8.7
1545,8.0
1546,8.0
1547,8.0
1548,8.5
1549,7.8
1550,9.0
1551,7.5
1552,8.0
1553,7.7
1554,10.0
1555,8.0
1556,9.5
1557,6.1
1558,8.0
1559,4.6
1560,3.8
1561,8.0
1562,8.0
1563,7.5
1564,6.1
1565,6.7
1566,8.5
1567,8.0
1568,8.0
1569,8.0
1570,9.0
1571,6.0
1572,9.5
1573,7.0
1574,7.5
1575,9.5
1576,8.0
1577,8.0
1578,0.8
1579,5.9
1580,5.5
1581,11.0
1582,9.0
1583,8.0
1584,2.0
1585,6.3
1586,8.0
1587,8.0
1588,8.0
1589,5.2
1590,8.0
1591,7.5
1592,13.0
1593,8.0
1594,6.2
1595,5.0
1596,7.1
1597,8.5
1598,6.0
1599,8.0
1600,3.4
1601,6.8
1602,8.0
1603,8.0
1604,12.0
1605,7.2
1606,8.0
1607,6.7
1608,7.5
1609,8.0
1610,8.0
1611,8.0
1612,7.5
1613,9.5
1614,7.5
1615,8.0
1616,10.0
1617,-0.4
1618,8.0
1619,6.7
1620,8.0
1621,8.0
1622,7.3
1623,6.9
1624,6.6
1625,12.0
1626,7.3
1627,6.7
1628,12.0
1629,8.0
1630,11.0
1631,8.0
1632,4.7
1633,8.0
1634,8.0
1635,9.0
1636,8.0
1637,2.4
1638,11.5
1639,8.0
1640,8.0
1641,8.0
1642,8.0
1643,8.0
1644,0.8
1645,7.5
1646,5.1
1647,8.0
1648,12.5
1649,7.5
1650,8.0
1651,8.0
1652,7.5
1653,9.0
1654,5.5
1655,7.5
1656,8.0
1657,9.0
1658,7.5
1659,8.0
1660,8.0
1661,8.0
1662,8.0
1663,8.0
1664,10.0
1665,8.0
1666,7.0
1667,9.0
1668,3.9
1669,8.0
1670,8.0
1671,8.0
1672,3.3
1673,9.0
1674,8.0
1675,7.5
1676,6.6
1677,7.4
1678,6.1
1679,2.4
1680,7.5
1681,8.0
1682,7.3
1683,7.9
1684,8.0
1685,8.0
1686,8.0
1687,8.0
1688,8.0
1689,10.0
1690,8.0
1691,6.2
1692,8.0
1693,7.8
1694,8.0
1695,8.0
1696,7.1
1697,8.5
1698,3.2
1699,8.0
1700,12.0
1701,7.0
1702,9.5
1703,6.2
1704,5.4
1705,8.0
1706,8.0
1707,1.0
1708,8.0
1709,8.0
1710,2.4
1711,6.9
1712,8.0
1713,3.8
1714,8.0
1715,6.1
1716,2.4
1717,7.5
1718,8.0
1719,9.5
1720,8.0
1721,-0.8
1722,10.3
1723,11.5
1724,8.0
1725,8.0
1726,7.5
1727,11.0
1728,8.0
1729,8.0
1730,8.0
1731,7.0
1732,8.0
1733,1.7
1734,5.6
1735,7.4
1736,9.5
1737,8.0
1738,8.0
1739,8.0
1740,8.0
1741,8.0
1742,8.0
1743,8.2
1744,8.0
1745,11.0
1746,10.5
1747,6.5
1748,8.0
1749,5.6
1750,3.3
1751,1.7
1752,9.0
1753,5.9
1754,13.0
1755,0.8
1756,8.5
1757,7.5
1758,6.8
1759,7.1
1760,6.8
1761,7.5
1762,8.0
1763,7.5
1764,4.6
1765,8.0
1766,11.0
1767,6.3
1768,3.5
1769,11.0
1770,5.9
1771,6.3
1772,8.0
1773,8.0
1774,10.0
1775,6.4
1776,8.0
1777,7.5
1778,12.0
1779,8.0
1780,6.4
1781,0.8
1782,8.0
1783,7.3
1784,8.0
1785,9.0
1786,5.7
1787,8.0
1788,0.3
1789,8.0
1790,7.5
1791,8.0
1792,8.0
1793,8.0
1794,8.0
1795,8.1
1796,4.2
1797,8.0
1798,8.5
1799,8.0
1800,-0.8
1801,8.0
1802,2.7
1803,8.0
1804,8.0
1805,6.1
1806,4.8
1807,-0.1
1808,8.0
1809,7.5
1810,3.1
1811,6.9
1812,8.0
1813,8.0
1814,11.0
1815,-0.1
1816,5.9
1817,8.0
1818,6.5
1819,10.0
1820,6.8
1821,8.0
1822,9.6
1823,8.5
1824,8.0
1825,7.0
1826,7.5
1827,7.5
1828,7.5
1829,8.0
1830,5.3
1831,13.0
1832,8.0
1833,2.6
1834,11.0
1835,9.5
1836,7.5
1837,8.0
1838,7.5
1839,7.5
1840,6.6
1841,2.9
1842,8.0
1843,8.0
1844,4.9
1845,8.0
1846,8.0
1847,7.0
1848,6.8
1849,7.3
1850,6.4
1851,-0.1
1852,8.0
1853,8.0
1854,8.0
1855,8.0
1856,8.0
1857,8.0
1858,6.5
1859,8.0
1860,6.0
1861,11.5
1862,6.3
1863,7.5
1864,12.0
1865,6.8
1866,8.0
1867,7.5
1868,10.0
1869,2.6
1870,8.0
1871,8.0
1872,8.0
1873,6.7
1874,8.0
1875,8.0
1876,6.2
1877,7.5
1878,7.5
1879,5.9
1880,8.0
1881,8.0
1882,5.6
1883,12.0
1884,8.0
1885,7.3
1886,8.0
1887,8.0
1888,8.0
1889,8.0
1890,8.0
1891,6.4
1892,8.0
1893,8.0
1894,7.0
1895,8.0
1896,8.0
1897,5.0
1898,8.0
1899,8.0
1900,8.0
1901,9.0
1902,8.0
1903,6.3
1904,8.0
1905,8.0
1906,8.0
1907,8.0
1908,7.8
1909,9.0
1910,7.0
1911,6.9
1912,8.0
1913,2.0
1914,5.5
1915,8.0
1916,6.4
1917,8.0
1918,5.6
1919,8.0
1920,7.0
1921,7.5
1922,8.0
1923,8.0
1924,7.5
1925,8.0
1926,8.0
1927,7.1
1928,8.0
1929,2.4
1930,8.0
1931,3.5
1932,7.0
1933,7.5
1934,7.5
1935,8.0
1936,7.2
1937,9.0
1938,7.3
1939,6.8
1940,6.6
1941,8.5
1942,6.2
1943,7.1
1944,5.8
1945,6.2
1946,10.0
1947,5.5
1948,7.0
1949,6.0
1950,7.5
1951,8.0
1952,8.0
1953,5.8
1954,8.0
1955,8.0
1956,10.6
1957,5.5
1958,11.0
1959,8.0
1960,8.0
1961,9.5
1962,8.0
1963,8.0
1964,9.4
1965,8.0
1966,11.5
1967,7.8
1968,8.0
1969,6.5
1970,2.4
1971,8.0
1972,8.0
1973,7.5
1974,6.8
1975,9.5
1976,7.5
1977,6.2
1978,8.5
1979,8.0
1980,8.5
1981,5.4
1982,8.0
1983,2.3
1984,8.0
1985,8.0
1986,8.0
1987,4.9
1988,6.6
1989,8.0
1990,8.0
1991,10.5
1992,4.2
1993,8.0
1994,8.0
1995,4.6
1996,6.5
1997,8.0
1998,8.0
1999,-1.0
2000,7.0
2001,12.0
2002,6.0
2003,3.5
2004,6.5
2005,5.8
2006,9.5
2007,7.6
2008,2.4
2009,10.0
2010,8.5
2011,2.9
2012,5.6
2013,8.0
2014,8.0
2015,11.5
2016,8.0
2017,8.0
2018,8.0
2019,7.5
2020,-1.0
2021,8.0
2022,6.0
2023,2.9
2024,8.0
2025,7.5
2026,8.0
2027,9.0
2028,1.7
2029,8.0
2030,8.0
2031,9.0
2032,8.5
2033,8.0
2034,6.6
2035,6.6
2036,7.5
2037,7.5
2038,6.8
2039,8.0
2040,11.0
2041,10.5
2042,8.0
2043,12.3
2044,8.5
2045,8.0
2046,6.0
2047,8.5
2048,8.0
2049,9.0
2050,10.0
2051,8.0
2052,8.0
2053,8.0
2054,5.4
2055,-1.0
2056,5.4
2057,8.0
2058,8.5
2059,8.0
2060,9.0
2061,7.5
2062,4.1
2063,0.1
2064,8.0
2065,0.8
2066,7.0
2067,8.0
2068,11.0
2069,8.0
2070,12.0
2071,8.0
2072,6.4
2073,11.5
2074,8.0
2075,8.8
2076,6.2
2077,1.7
2078,-1.0
2079,5.9
2080,8.0
2081,8.0
2082,7.6
2083,7.5
2084,7.5
2085,9.0
2086,9.5
2087,4.8
2088,8.0
2089,12.0
2090,1.0
2091,7.3
2092,8.0
2093,8.0
2094,8.0
2095,9.0
2096,8.0
2097,6.3
2098,8.0
2099,4.5
2100,7.5
2101,8.0
2102,8.0
2103,8.0
2104,8.0
2105,0.1
2106,6.6
2107,7.5
2108,8.0
2109,8.0
2110,5.7
2111,8.0
2112,8.0
2113,9.5
2114,9.5
2115,8.0
2116,8.0
2117,8.0
2118,12.0
2119,8.0
2120,-1.0
2121,8.0
2122,5.7
2123,0.8
2124,8.0
2125,9.5
2126,8.0
2127,8.0
2128,6.7
2129,8.0
2130,5.1
2131,8.0
2132,10.5
2133,8.5
